Timestamp,id,lat,long
2014-01-06 07:42:00,101,36.05035829,24.84596292
2014-01-06 07:43:00,24,36.05703381,24.90165807
2014-01-06 07:43:00,25,36.05863561,24.8942512
2014-01-06 07:43:00,23,36.0582093,24.9020324
2014-01-06 07:43:00,20,36.04914009,24.8809089
2014-01-06 07:43:00,18,36.05973797,24.88249991
2014-01-06 07:43:00,101,36.05033269,24.84026506
2014-01-06 07:43:00,26,36.05200923,24.88099061
2014-01-06 07:43:00,19,36.07933426,24.85864948
2014-01-06 07:43:00,10,36.05674796,24.87616851
2014-01-06 07:44:00,20,36.04846784,24.87957502
2014-01-06 07:44:00,19,36.07802628,24.86020215
2014-01-06 07:44:00,18,36.0567516,24.88248963
2014-01-06 07:44:00,24,36.05462394,24.90000915
2014-01-06 07:44:00,25,36.05635999,24.89254486
2014-01-06 07:44:00,30,36.05822475,24.90192192
2014-01-06 07:44:00,26,36.05043283,24.87956506
2014-01-06 07:44:00,10,36.05386754,24.87617415
2014-01-06 07:44:00,12,36.06274894,24.88591232
2014-01-06 07:44:00,23,36.05590306,24.90084254
2014-01-06 07:44:00,101,36.05038992,24.83448389
2014-01-06 07:45:00,26,36.04823135,24.87956962
2014-01-06 07:45:00,32,36.06744225,24.87395955
2014-01-06 07:45:00,25,36.05463519,24.89096533
2014-01-06 07:45:00,19,36.07802865,24.86304403
2014-01-06 07:45:00,12,36.06151189,24.88402546
2014-01-06 07:45:00,10,36.05194706,24.87745296
2014-01-06 07:45:00,101,36.05055291,24.82875049
2014-01-06 07:45:00,30,36.05611144,24.90100758
2014-01-06 07:45:00,23,36.0542046,24.90087723
2014-01-06 07:45:00,18,36.05397594,24.88247472
2014-01-06 07:46:00,10,36.05099008,24.87958123
2014-01-06 07:46:00,33,36.05337261,24.90072782
2014-01-06 07:46:00,32,36.06653519,24.87642321
2014-01-06 07:46:00,30,36.05415171,24.90105658
2014-01-06 07:46:00,28,36.07294575,24.87593689
2014-01-06 07:46:00,19,36.07637331,24.86524858
2014-01-06 07:46:00,12,36.05983777,24.88246616
2014-01-06 07:46:00,15,36.05968208,24.90521215
2014-01-06 07:46:00,18,36.05211014,24.88103638
2014-01-06 07:47:00,3,36.08177923,24.85196199
2014-01-06 07:47:00,32,36.06346004,24.87646299
2014-01-06 07:47:00,28,36.07135209,24.87340624
2014-01-06 07:47:00,18,36.05046447,24.87958518
2014-01-06 07:47:00,19,36.07368039,24.86572847
2014-01-06 07:47:00,33,36.0507683,24.89694234
2014-01-06 07:47:00,7,36.07241564,24.86418162
2014-01-06 07:47:00,10,36.04802941,24.87956634
2014-01-06 07:47:00,12,36.05680338,24.88247896
2014-01-06 07:47:00,15,36.05719038,24.90331838
2014-01-06 07:48:00,18,36.04822976,24.87957298
2014-01-06 07:48:00,7,36.07145418,24.86640875
2014-01-06 07:48:00,12,36.05384924,24.88247961
2014-01-06 07:48:00,3,36.08088741,24.85394594
2014-01-06 07:48:00,33,36.05038165,24.89114708
2014-01-06 07:48:00,28,36.07133016,24.87073801
2014-01-06 07:48:00,19,36.07238099,24.86748557
2014-01-06 07:48:00,32,36.06055341,24.87616842
2014-01-06 07:48:00,15,36.05481289,24.90170331
2014-01-06 07:49:00,12,36.0519824,24.88097707
2014-01-06 07:49:00,32,36.05750083,24.8761874
2014-01-06 07:49:00,19,36.07017803,24.86857016
2014-01-06 07:49:00,3,36.07935104,24.85551712
2014-01-06 07:49:00,33,36.05013941,24.8850488
2014-01-06 07:49:00,7,36.07041535,24.86859503
2014-01-06 07:50:00,17,36.05336174,24.900609
2014-01-06 07:50:00,11,36.08174508,24.85198209
2014-01-06 07:50:00,12,36.05038063,24.87957349
2014-01-06 07:50:00,7,36.06964262,24.87073978
2014-01-06 07:50:00,19,36.06965111,24.87107652
2014-01-06 07:50:00,32,36.05443584,24.8761744
2014-01-06 07:50:00,33,36.04914409,24.88090458
2014-01-06 07:50:00,3,36.07937101,24.85856509
2014-01-06 07:51:00,12,36.04812598,24.8795763
2014-01-06 07:51:00,33,36.04802558,24.87957263
2014-01-06 07:51:00,11,36.08084139,24.85381071
2014-01-06 07:51:00,32,36.05195372,24.87681445
2014-01-06 07:51:00,17,36.05083676,24.89708771
2014-01-06 07:51:00,7,36.06939549,24.87348987
2014-01-06 07:51:00,6,36.05468637,24.88901567
2014-01-06 07:51:00,3,36.07806247,24.86014303
2014-01-06 07:51:00,19,36.06932854,24.87395933
2014-01-06 07:52:00,17,36.05033772,24.89061309
2014-01-06 07:52:00,7,36.06835192,24.87590999
2014-01-06 07:52:00,3,36.07806221,24.86337168
2014-01-06 07:52:00,32,36.05148824,24.87957223
2014-01-06 07:52:00,6,36.05367118,24.88679088
2014-01-06 07:52:00,27,36.06268369,24.88584667
2014-01-06 07:52:00,11,36.07940156,24.85548454
2014-01-06 07:52:00,19,36.06835643,24.87628503
2014-01-06 07:53:00,27,36.06139185,24.88399974
2014-01-06 07:53:00,19,36.06543909,24.876395
2014-01-06 07:53:00,17,36.05013792,24.88494923
2014-01-06 07:53:00,11,36.0793585,24.85849535
2014-01-06 07:53:00,7,36.06582997,24.87643651
2014-01-06 07:53:00,6,36.05273756,24.88463153
2014-01-06 07:53:00,3,36.07633099,24.86536045
2014-01-06 07:53:00,32,36.04854967,24.87957082
2014-01-06 07:54:00,7,36.06275405,24.87643395
2014-01-06 07:54:00,17,36.04914451,24.88090522
2014-01-06 07:54:00,11,36.07806454,24.86029834
2014-01-06 07:54:00,6,36.05275731,24.88162135
2014-01-06 07:54:00,3,36.07356562,24.86574166
2014-01-06 07:54:00,27,36.05971246,24.88245434
2014-01-06 07:54:00,19,36.0625016,24.87640485
2014-01-06 07:55:00,17,36.04831462,24.87957523
2014-01-06 07:55:00,11,36.07806701,24.86326535
2014-01-06 07:55:00,3,36.07236987,24.86757778
2014-01-06 07:55:00,21,36.05338806,24.90067756
2014-01-06 07:55:00,19,36.05954004,24.87618984
2014-01-06 07:55:00,6,36.05169701,24.87956595
2014-01-06 07:55:00,27,36.05685998,24.88249269
2014-01-06 07:55:00,25,36.05469121,24.88893833
2014-01-06 07:55:00,7,36.05985748,24.87622354
2014-01-06 07:56:00,21,36.05065052,24.8967568
2014-01-06 07:56:00,25,36.05369476,24.88680389
2014-01-06 07:56:00,23,36.05328094,24.90064149
2014-01-06 07:56:00,19,36.0564955,24.87617105
2014-01-06 07:56:00,11,36.07633446,24.86534291
2014-01-06 07:56:00,7,36.05684667,24.87616912
2014-01-06 07:56:00,6,36.04864636,24.87957143
2014-01-06 07:56:00,3,36.07010489,24.86859599
2014-01-06 07:56:00,29,36.05467919,24.88920568
2014-01-06 07:56:00,27,36.0538263,24.88247307
2014-01-06 07:57:00,3,36.06962386,24.87108791
2014-01-06 07:57:00,27,36.05196512,24.88099221
2014-01-06 07:57:00,21,36.05035543,24.89085853
2014-01-06 07:57:00,19,36.05347612,24.87631235
2014-01-06 07:57:00,23,36.05072895,24.89681027
2014-01-06 07:57:00,11,36.07357749,24.86575031
2014-01-06 07:57:00,7,36.05381565,24.8761769
2014-01-06 07:57:00,1,36.06264424,24.88586778
2014-01-06 07:57:00,25,36.05276138,24.88463817
2014-01-06 07:57:00,29,36.05394878,24.88679928
2014-01-06 07:58:00,29,36.05274624,24.8848903
2014-01-06 07:58:00,11,36.07237847,24.86757192
2014-01-06 07:58:00,19,36.05192137,24.87794815
2014-01-06 07:58:00,23,36.05034751,24.89090478
2014-01-06 07:58:00,3,36.06931304,24.87403961
2014-01-06 07:58:00,21,36.05014263,24.88462553
2014-01-06 07:58:00,25,36.05279431,24.88164239
2014-01-06 07:58:00,27,36.05041607,24.87958635
2014-01-06 07:58:00,1,36.06135011,24.88396526
2014-01-06 07:58:00,7,36.05192657,24.87763235
2014-01-06 07:59:00,27,36.04818124,24.87956997
2014-01-06 07:59:00,1,36.05969678,24.88246135
2014-01-06 07:59:00,3,36.0683421,24.87625413
2014-01-06 07:59:00,5,36.06734088,24.87692442
2014-01-06 07:59:00,29,36.0527815,24.88196417
2014-01-06 07:59:00,8,36.06263754,24.88583114
2014-01-06 07:59:00,7,36.05088692,24.879591
2014-01-06 07:59:00,19,36.05052412,24.87957015
2014-01-06 07:59:00,21,36.04914072,24.88091025
2014-01-06 07:59:00,23,36.05012651,24.88485122
2014-01-06 07:59:00,25,36.05158586,24.87956861
2014-01-06 07:59:00,11,36.07012676,24.86857738
2014-01-06 08:00:00,21,36.04806048,24.87956961
2014-01-06 08:00:00,19,36.04802127,24.8795721
2014-01-06 08:00:00,3,36.0655802,24.87642308
2014-01-06 08:00:00,11,36.0696295,24.87080895
2014-01-06 08:00:00,8,36.06158325,24.88408818
2014-01-06 08:00:00,23,36.04931261,24.88109479
2014-01-06 08:00:00,7,36.04818846,24.87957181
2014-01-06 08:00:00,25,36.04894096,24.87956899
2014-01-06 08:00:00,5,36.06740436,24.87425571
2014-01-06 08:00:00,29,36.05193666,24.87982516
2014-01-06 08:00:00,1,36.05703509,24.88243775
2014-01-06 08:01:00,23,36.04802981,24.87957484
2014-01-06 08:01:00,8,36.05988293,24.88247378
2014-01-06 08:01:00,29,36.04909301,24.87957381
2014-01-06 08:01:00,16,36.0533947,24.90069911
2014-01-06 08:01:00,11,36.06934279,24.87388583
2014-01-06 08:01:00,3,36.06265067,24.87646285
2014-01-06 08:01:00,1,36.05392974,24.88250729
2014-01-06 08:02:00,16,36.05065261,24.89664894
2014-01-06 08:02:00,3,36.059351,24.87621682
2014-01-06 08:02:00,8,36.05665802,24.88246766
2014-01-06 08:02:00,1,36.05197393,24.88098297
2014-01-06 08:02:00,11,36.06830893,24.87629558
2014-01-06 08:03:00,13,36.0532651,24.90061246
2014-01-06 08:03:00,11,36.0654062,24.8764429
2014-01-06 08:03:00,16,36.05036925,24.89094491
2014-01-06 08:03:00,8,36.05374353,24.88249512
2014-01-06 08:03:00,3,36.05647833,24.876212
2014-01-06 08:03:00,1,36.05032011,24.8795651
2014-01-06 08:04:00,1,36.04812982,24.87957135
2014-01-06 08:04:00,13,36.050859,24.89708818
2014-01-06 08:04:00,16,36.0501388,24.88484133
2014-01-06 08:04:00,22,36.05818747,24.90190795
2014-01-06 08:04:00,11,36.06251328,24.8764501
2014-01-06 08:04:00,8,36.0520714,24.88100304
2014-01-06 08:04:00,3,36.05347595,24.87629462
2014-01-06 08:05:00,22,36.05588109,24.90090173
2014-01-06 08:05:00,3,36.05192152,24.87805891
2014-01-06 08:05:00,28,36.07191165,24.87087606
2014-01-06 08:05:00,16,36.04913875,24.88090141
2014-01-06 08:05:00,13,36.05033574,24.89081238
2014-01-06 08:05:00,11,36.05944895,24.87616747
2014-01-06 08:05:00,8,36.05036525,24.87957274
2014-01-06 08:06:00,8,36.04817253,24.87957628
2014-01-06 08:06:00,16,36.04802601,24.87957247
2014-01-06 08:06:00,13,36.05015306,24.88533066
2014-01-06 08:06:00,22,36.05414996,24.90092107
2014-01-06 08:06:00,14,36.06296521,24.88593195
2014-01-06 08:06:00,3,36.05078378,24.87958883
2014-01-06 08:06:00,28,36.07122312,24.87255402
2014-01-06 08:06:00,11,36.05670338,24.87620164
2014-01-06 08:07:00,3,36.04841992,24.87957404
2014-01-06 08:07:00,24,36.0532982,24.90062685
2014-01-06 08:07:00,28,36.06778978,24.87238055
2014-01-06 08:07:00,11,36.05356732,24.87628736
2014-01-06 08:07:00,14,36.06139302,24.88401343
2014-01-06 08:07:00,13,36.04915069,24.88091268
2014-01-06 08:08:00,13,36.04803188,24.87956805
2014-01-06 08:08:00,14,36.05971639,24.88247307
2014-01-06 08:08:00,28,36.06483232,24.87262627
2014-01-06 08:08:00,11,36.05194266,24.878015
2014-01-06 08:08:00,24,36.05074462,24.89703595
2014-01-06 08:09:00,14,36.05675124,24.88248157
2014-01-06 08:09:00,11,36.0505118,24.87957558
2014-01-06 08:09:00,28,36.06162151,24.87188439
2014-01-06 08:09:00,24,36.05037183,24.89094804
2014-01-06 08:10:00,11,36.04802262,24.87957334
2014-01-06 08:10:00,24,36.05015858,24.88533733
2014-01-06 08:10:00,28,36.05918256,24.87167889
2014-01-06 08:10:00,14,36.05384429,24.88247068
2014-01-06 08:11:00,2,36.08173448,24.85187942
2014-01-06 08:11:00,5,36.06741462,24.87440542
2014-01-06 08:11:00,28,36.0555185,24.87353253
2014-01-06 08:11:00,14,36.05203105,24.88100862
2014-01-06 08:11:00,24,36.04914533,24.88090197
2014-01-06 08:12:00,24,36.04803081,24.8795655
2014-01-06 08:12:00,5,36.06654643,24.87639257
2014-01-06 08:12:00,14,36.05062463,24.87958775
2014-01-06 08:12:00,28,36.05602733,24.87610871
2014-01-06 08:12:00,2,36.08085265,24.85389863
2014-01-06 08:13:00,14,36.04802639,24.87957167
2014-01-06 08:13:00,2,36.07939158,24.85514021
2014-01-06 08:13:00,28,36.05303488,24.87518687
2014-01-06 08:13:00,5,36.06389132,24.87640603
2014-01-06 08:14:00,2,36.07939151,24.85858659
2014-01-06 08:14:00,30,36.05325033,24.9005965
2014-01-06 08:14:00,5,36.0603959,24.87617048
2014-01-06 08:14:00,15,36.05328787,24.90060597
2014-01-06 08:15:00,2,36.07805692,24.86040306
2014-01-06 08:15:00,30,36.05062374,24.89662439
2014-01-06 08:15:00,5,36.05727936,24.87616993
2014-01-06 08:15:00,15,36.05060597,24.89650913
2014-01-06 08:16:00,15,36.05034358,24.89053611
2014-01-06 08:16:00,30,36.05036329,24.89055183
2014-01-06 08:16:00,2,36.07803503,24.86333421
2014-01-06 08:16:00,5,36.05425981,24.87619101
2014-01-06 08:17:00,22,36.05340207,24.90065522
2014-01-06 08:17:00,30,36.05015589,24.88495884
2014-01-06 08:17:00,15,36.05015287,24.88494767
2014-01-06 08:17:00,9,36.08178995,24.85182957
2014-01-06 08:17:00,5,36.0519407,24.87696409
2014-01-06 08:17:00,2,36.07628969,24.86540726
2014-01-06 08:18:00,30,36.04913213,24.88095635
2014-01-06 08:18:00,22,36.05073873,24.89690426
2014-01-06 08:18:00,9,36.08088336,24.853947
2014-01-06 08:18:00,5,36.05156236,24.87958068
2014-01-06 08:18:00,2,36.0736278,24.86574899
2014-01-06 08:18:00,15,36.04915001,24.88085672
2014-01-06 08:19:00,22,36.05033056,24.89181258
2014-01-06 08:19:00,2,36.07239958,24.86728574
2014-01-06 08:19:00,9,36.07941033,24.85514153
2014-01-06 08:19:00,15,36.04802518,24.87957343
2014-01-06 08:19:00,5,36.04895891,24.87957859
2014-01-06 08:19:00,30,36.04802588,24.87956918
2014-01-06 08:20:00,9,36.07933431,24.85857696
2014-01-06 08:20:00,22,36.05015676,24.88483658
2014-01-06 08:20:00,2,36.0701732,24.86859571
2014-01-06 08:21:00,9,36.07803146,24.86027391
2014-01-06 08:21:00,2,36.06962206,24.8710576
2014-01-06 08:21:00,22,36.0491442,24.88085352
2014-01-06 08:22:00,22,36.04802126,24.87956542
2014-01-06 08:22:00,2,36.06933031,24.87388041
2014-01-06 08:22:00,9,36.07802899,24.86284679
2014-01-06 08:23:00,9,36.07635353,24.86524267
2014-01-06 08:23:00,2,36.0683578,24.87614054
2014-01-06 08:24:00,101,36.05051355,24.8271646
2014-01-06 08:24:00,9,36.07352336,24.8657702
2014-01-06 08:24:00,2,36.06543483,24.87644425
2014-01-06 08:25:00,101,36.0518038,24.82783897
2014-01-06 08:25:00,9,36.072361,24.86766483
2014-01-06 08:25:00,2,36.06255047,24.87647285
2014-01-06 08:26:00,101,36.05298384,24.82600362
2014-01-06 08:26:00,2,36.05951339,24.87619416
2014-01-06 08:26:00,9,36.07032028,24.8685829
2014-01-06 08:27:00,101,36.05340611,24.82731825
2014-01-06 08:27:00,9,36.06965038,24.87088263
2014-01-06 08:27:00,2,36.05663339,24.87617608
2014-01-06 08:28:00,101,36.05496525,24.82885574
2014-01-06 08:28:00,9,36.06931368,24.87403034
2014-01-06 08:28:00,2,36.05354681,24.87629625
2014-01-06 08:29:00,101,36.05771521,24.83010089
2014-01-06 08:29:00,2,36.05194488,24.87810045
2014-01-06 08:29:00,9,36.06837138,24.87623167
2014-01-06 08:30:00,101,36.06059276,24.83017664
2014-01-06 08:30:00,2,36.05047762,24.87956768
2014-01-06 08:30:00,9,36.06532427,24.87645225
2014-01-06 08:31:00,9,36.06287625,24.87649276
2014-01-06 08:31:00,101,36.06269745,24.83086372
2014-01-06 08:31:00,2,36.04802319,24.87957127
2014-01-06 08:32:00,9,36.06008407,24.87623279
2014-01-06 08:32:00,101,36.06510354,24.83222061
2014-01-06 08:33:00,9,36.0563861,24.87617685
2014-01-06 08:34:00,9,36.05379891,24.87619052
2014-01-06 08:35:00,9,36.05193633,24.87809043
2014-01-06 08:36:00,9,36.05051907,24.87957392
2014-01-06 08:37:00,9,36.04833058,24.87957619
2014-01-06 08:46:00,107,36.0484259,24.87956713
2014-01-06 08:47:00,107,36.05103454,24.87959019
2014-01-06 08:48:00,107,36.05270603,24.88117673
2014-01-06 08:49:00,107,36.05418071,24.88246815
2014-01-06 08:50:00,107,36.05477053,24.88486596
2014-01-06 08:51:00,107,36.05686784,24.88549098
2014-01-06 09:06:00,107,36.05848216,24.88547282
2014-01-06 09:06:00,101,36.06509205,24.83242277
2014-01-06 09:07:00,101,36.06438604,24.83208035
2014-01-06 09:08:00,101,36.0635623,24.83707018
2014-01-06 09:09:00,101,36.06411329,24.84094686
2014-01-06 10:03:00,101,36.06405761,24.84137818
2014-01-06 10:03:00,107,36.05842976,24.88646808
2014-01-06 10:04:00,107,36.05855769,24.88939043
2014-01-06 10:05:00,107,36.05759808,24.89392717
2014-01-06 10:06:00,107,36.05591959,24.89884576
2014-01-06 10:07:00,107,36.05427428,24.90389911
2014-01-06 10:08:00,107,36.05488676,24.90818476
2014-01-06 10:18:00,107,36.0541,24.90812498
2014-01-06 10:18:00,101,36.0641145,24.84059019
2014-01-06 10:19:00,101,36.06351041,24.83927308
2014-01-06 10:20:00,101,36.06168244,24.84266031
2014-01-06 10:21:00,101,36.06032961,24.8478598
2014-01-06 10:22:00,101,36.0603215,24.85249369
2014-01-06 10:23:00,101,36.06033204,24.8576107
2014-01-06 10:24:00,101,36.0603492,24.86267684
2014-01-06 10:25:00,101,36.06038167,24.86802376
2014-01-06 10:26:00,101,36.06038341,24.87412211
2014-01-06 10:27:00,101,36.06034324,24.87844778
2014-01-06 10:32:00,101,36.0585637,24.8808782
2014-01-06 10:32:00,104,36.04845773,24.87956812
2014-01-06 10:33:00,104,36.05013442,24.87624219
2014-01-06 10:34:00,104,36.05017021,24.86786396
2014-01-06 10:35:00,104,36.05028035,24.85891008
2014-01-06 10:36:00,104,36.05032351,24.84888753
2014-01-06 10:37:00,104,36.05035164,24.84235365
2014-01-06 10:38:00,104,36.05046336,24.83142168
2014-01-06 11:34:00,107,36.05418243,24.90809272
2014-01-06 11:34:00,104,36.05092255,24.82597697
2014-01-06 11:35:00,107,36.05516018,24.90576711
2014-01-06 11:36:00,107,36.05034977,24.89537515
2014-01-06 11:37:00,107,36.05035736,24.88849676
2014-01-06 11:38:00,107,36.04915894,24.88057582
2014-01-06 11:46:00,107,36.04802478,24.87956995
2014-01-06 11:46:00,7,36.04969665,24.87958607
