timestamp,id,day
2014-01-06 11:48:00,148,2014-01-06
2014-01-06 11:49:00,149,2014-01-06
2014-01-06 11:50:00,150,2014-01-06
2014-01-06 11:51:00,151,2014-01-06
2014-01-06 11:52:00,152,2014-01-06
2014-01-06 11:53:00,153,2014-01-06
2014-01-06 11:54:00,154,2014-01-06
2014-01-06 11:55:00,155,2014-01-06
2014-01-06 11:56:00,156,2014-01-06
2014-01-06 11:57:00,157,2014-01-06
2014-01-06 11:58:00,158,2014-01-06
2014-01-06 12:00:00,159,2014-01-06
2014-01-06 12:01:00,160,2014-01-06
2014-01-06 12:02:00,161,2014-01-06
2014-01-06 12:03:00,162,2014-01-06
2014-01-06 12:04:00,163,2014-01-06
2014-01-06 12:05:00,164,2014-01-06
2014-01-06 12:06:00,165,2014-01-06
2014-01-06 12:07:00,166,2014-01-06
2014-01-06 12:08:00,167,2014-01-06
2014-01-06 12:09:00,168,2014-01-06
2014-01-06 12:10:00,169,2014-01-06
2014-01-06 12:11:00,170,2014-01-06
2014-01-06 12:12:00,171,2014-01-06
2014-01-06 12:13:00,172,2014-01-06
2014-01-06 12:14:00,173,2014-01-06
2014-01-06 12:15:00,174,2014-01-06
2014-01-06 12:16:00,175,2014-01-06
2014-01-06 12:17:00,176,2014-01-06
2014-01-06 12:18:00,177,2014-01-06
2014-01-06 12:19:00,178,2014-01-06
2014-01-06 12:20:00,179,2014-01-06
2014-01-06 12:21:00,180,2014-01-06
2014-01-06 12:22:00,181,2014-01-06
2014-01-06 12:23:00,182,2014-01-06
2014-01-06 12:24:00,183,2014-01-06
2014-01-06 12:25:00,184,2014-01-06
2014-01-06 12:26:00,185,2014-01-06
2014-01-06 12:27:00,186,2014-01-06
2014-01-06 12:28:00,187,2014-01-06
2014-01-06 12:29:00,188,2014-01-06
2014-01-06 12:30:00,189,2014-01-06
2014-01-06 12:31:00,190,2014-01-06
2014-01-06 12:32:00,191,2014-01-06
2014-01-06 12:33:00,192,2014-01-06
2014-01-06 12:34:00,193,2014-01-06
2014-01-06 12:35:00,194,2014-01-06
2014-01-06 12:36:00,195,2014-01-06
2014-01-06 12:37:00,196,2014-01-06
2014-01-06 12:38:00,197,2014-01-06
2014-01-06 12:39:00,198,2014-01-06
2014-01-06 12:40:00,199,2014-01-06
2014-01-06 12:41:00,200,2014-01-06
2014-01-06 12:42:00,201,2014-01-06
2014-01-06 13:00:00,202,2014-01-06
2014-01-06 13:01:00,203,2014-01-06
2014-01-06 13:02:00,204,2014-01-06
2014-01-06 13:03:00,205,2014-01-06
2014-01-06 13:04:00,206,2014-01-06
2014-01-06 13:05:00,207,2014-01-06
2014-01-06 13:06:00,208,2014-01-06
2014-01-06 13:07:00,209,2014-01-06
2014-01-06 13:08:00,210,2014-01-06
2014-01-06 13:09:00,211,2014-01-06
2014-01-06 13:10:00,212,2014-01-06
2014-01-06 13:12:00,213,2014-01-06
2014-01-06 13:13:00,214,2014-01-06
2014-01-06 13:14:00,215,2014-01-06
2014-01-06 13:23:00,216,2014-01-06
2014-01-06 13:24:00,217,2014-01-06
2014-01-06 13:25:00,218,2014-01-06
2014-01-06 13:26:00,219,2014-01-06
2014-01-06 13:27:00,220,2014-01-06
2014-01-06 13:28:00,221,2014-01-06
2014-01-06 13:29:00,222,2014-01-06
2014-01-06 13:30:00,223,2014-01-06
2014-01-06 13:31:00,224,2014-01-06
2014-01-06 13:32:00,225,2014-01-06
2014-01-06 13:33:00,226,2014-01-06
2014-01-06 13:34:00,227,2014-01-06
2014-01-06 13:35:00,228,2014-01-06
2014-01-06 13:36:00,229,2014-01-06
2014-01-06 13:37:00,230,2014-01-06
2014-01-06 13:40:00,231,2014-01-06
2014-01-06 13:41:00,232,2014-01-06
2014-01-06 13:42:00,233,2014-01-06
2014-01-06 13:43:00,234,2014-01-06
2014-01-06 13:44:00,235,2014-01-06
2014-01-06 13:45:00,236,2014-01-06
2014-01-06 13:46:00,237,2014-01-06
2014-01-06 13:47:00,238,2014-01-06
2014-01-06 13:48:00,239,2014-01-06
2014-01-06 13:49:00,240,2014-01-06
2014-01-06 13:50:00,241,2014-01-06
2014-01-06 13:51:00,242,2014-01-06
2014-01-06 13:52:00,243,2014-01-06
2014-01-06 13:53:00,244,2014-01-06
2014-01-06 13:54:00,245,2014-01-06
2014-01-06 13:55:00,246,2014-01-06
2014-01-06 13:56:00,247,2014-01-06
2014-01-06 13:57:00,248,2014-01-06
2014-01-06 13:58:00,249,2014-01-06
2014-01-06 13:59:00,250,2014-01-06
2014-01-06 14:00:00,251,2014-01-06
2014-01-06 14:01:00,252,2014-01-06
2014-01-06 14:02:00,253,2014-01-06
2014-01-06 14:03:00,254,2014-01-06
2014-01-06 14:04:00,255,2014-01-06
2014-01-06 14:05:00,256,2014-01-06
2014-01-06 14:06:00,257,2014-01-06
2014-01-06 14:07:00,258,2014-01-06
2014-01-06 14:08:00,259,2014-01-06
2014-01-06 14:09:00,260,2014-01-06
2014-01-06 14:10:00,261,2014-01-06
2014-01-06 14:11:00,262,2014-01-06
2014-01-06 14:12:00,263,2014-01-06
2014-01-06 14:13:00,264,2014-01-06
2014-01-06 14:14:00,265,2014-01-06
2014-01-06 14:15:00,266,2014-01-06
2014-01-06 14:16:00,267,2014-01-06
2014-01-06 14:17:00,268,2014-01-06
2014-01-06 14:18:00,269,2014-01-06
2014-01-06 14:19:00,270,2014-01-06
2014-01-06 14:20:00,271,2014-01-06
2014-01-06 14:23:00,272,2014-01-06
2014-01-06 14:24:00,273,2014-01-06
2014-01-06 14:25:00,274,2014-01-06
2014-01-06 14:26:00,275,2014-01-06
2014-01-06 15:18:00,276,2014-01-06
2014-01-06 15:19:00,277,2014-01-06
2014-01-06 15:20:00,278,2014-01-06
2014-01-06 15:21:00,279,2014-01-06
2014-01-06 15:22:00,280,2014-01-06
2014-01-06 15:23:00,281,2014-01-06
2014-01-06 15:24:00,282,2014-01-06
2014-01-06 15:53:00,283,2014-01-06
2014-01-06 15:54:00,284,2014-01-06
2014-01-06 15:55:00,285,2014-01-06
2014-01-06 15:56:00,286,2014-01-06
2014-01-06 15:57:00,287,2014-01-06
2014-01-06 15:58:00,288,2014-01-06
2014-01-06 15:59:00,289,2014-01-06
2014-01-06 16:45:00,290,2014-01-06
2014-01-06 16:46:00,291,2014-01-06
2014-01-06 16:47:00,292,2014-01-06
2014-01-06 16:48:00,293,2014-01-06
2014-01-06 16:49:00,294,2014-01-06
2014-01-06 16:50:00,295,2014-01-06
2014-01-06 17:12:00,296,2014-01-06
2014-01-06 17:13:00,297,2014-01-06
2014-01-06 17:14:00,298,2014-01-06
2014-01-06 17:15:00,299,2014-01-06
2014-01-06 17:16:00,300,2014-01-06
2014-01-06 17:17:00,301,2014-01-06
2014-01-06 17:18:00,302,2014-01-06
2014-01-06 17:19:00,303,2014-01-06
2014-01-06 17:20:00,304,2014-01-06
2014-01-06 17:21:00,305,2014-01-06
2014-01-06 17:22:00,306,2014-01-06
2014-01-06 17:23:00,307,2014-01-06
2014-01-06 17:24:00,308,2014-01-06
2014-01-06 17:25:00,309,2014-01-06
2014-01-06 17:26:00,310,2014-01-06
2014-01-06 17:27:00,311,2014-01-06
2014-01-06 17:28:00,312,2014-01-06
2014-01-06 17:29:00,313,2014-01-06
2014-01-06 17:30:00,314,2014-01-06
2014-01-06 17:31:00,315,2014-01-06
2014-01-06 17:32:00,316,2014-01-06
2014-01-06 17:33:00,317,2014-01-06
2014-01-06 17:34:00,318,2014-01-06
2014-01-06 17:35:00,319,2014-01-06
2014-01-06 17:36:00,320,2014-01-06
2014-01-06 17:37:00,321,2014-01-06
2014-01-06 17:38:00,322,2014-01-06
2014-01-06 17:39:00,323,2014-01-06
2014-01-06 17:40:00,324,2014-01-06
2014-01-06 17:41:00,325,2014-01-06
2014-01-06 17:42:00,326,2014-01-06
2014-01-06 17:43:00,327,2014-01-06
2014-01-06 17:44:00,328,2014-01-06
2014-01-06 17:45:00,329,2014-01-06
2014-01-06 17:46:00,330,2014-01-06
2014-01-06 17:47:00,331,2014-01-06
2014-01-06 17:48:00,332,2014-01-06
2014-01-06 17:53:00,333,2014-01-06
2014-01-06 17:54:00,334,2014-01-06
2014-01-06 17:55:00,335,2014-01-06
2014-01-06 17:56:00,336,2014-01-06
2014-01-06 17:57:00,337,2014-01-06
2014-01-06 18:07:00,338,2014-01-06
2014-01-06 18:08:00,339,2014-01-06
2014-01-06 18:09:00,340,2014-01-06
2014-01-06 18:10:00,341,2014-01-06
2014-01-06 18:11:00,342,2014-01-06
2014-01-06 18:12:00,343,2014-01-06
2014-01-06 18:13:00,344,2014-01-06
2014-01-06 18:14:00,345,2014-01-06
2014-01-06 18:15:00,346,2014-01-06
2014-01-06 18:16:00,347,2014-01-06
2014-01-06 18:17:00,348,2014-01-06
2014-01-06 18:18:00,349,2014-01-06
2014-01-06 18:19:00,350,2014-01-06
2014-01-06 18:20:00,351,2014-01-06
2014-01-06 18:21:00,352,2014-01-06
2014-01-06 18:22:00,353,2014-01-06
2014-01-06 18:23:00,354,2014-01-06
2014-01-06 18:24:00,355,2014-01-06
2014-01-06 18:25:00,356,2014-01-06
2014-01-06 18:26:00,357,2014-01-06
2014-01-06 18:27:00,358,2014-01-06
2014-01-06 18:28:00,359,2014-01-06
2014-01-06 18:29:00,360,2014-01-06
2014-01-06 18:30:00,361,2014-01-06
2014-01-06 18:31:00,362,2014-01-06
2014-01-06 18:32:00,363,2014-01-06
2014-01-06 18:33:00,364,2014-01-06
2014-01-06 18:34:00,365,2014-01-06
2014-01-06 18:40:00,366,2014-01-06
2014-01-06 18:41:00,367,2014-01-06
2014-01-06 18:42:00,368,2014-01-06
2014-01-06 18:43:00,369,2014-01-06
2014-01-06 18:44:00,370,2014-01-06
2014-01-06 18:45:00,371,2014-01-06
2014-01-06 18:46:00,372,2014-01-06
2014-01-06 18:47:00,373,2014-01-06
2014-01-06 18:48:00,374,2014-01-06
2014-01-06 18:49:00,375,2014-01-06
2014-01-06 18:52:00,376,2014-01-06
2014-01-06 18:53:00,377,2014-01-06
2014-01-06 18:54:00,378,2014-01-06
2014-01-06 18:55:00,379,2014-01-06
2014-01-06 18:56:00,380,2014-01-06
2014-01-06 18:57:00,381,2014-01-06
2014-01-06 19:00:00,382,2014-01-06
2014-01-06 19:01:00,383,2014-01-06
2014-01-06 19:02:00,384,2014-01-06
2014-01-06 19:03:00,385,2014-01-06
2014-01-06 19:04:00,386,2014-01-06
2014-01-06 19:05:00,387,2014-01-06
2014-01-06 19:06:00,388,2014-01-06
2014-01-06 19:07:00,389,2014-01-06
2014-01-06 19:08:00,390,2014-01-06
2014-01-06 19:14:00,391,2014-01-06
2014-01-06 19:15:00,392,2014-01-06
2014-01-06 19:16:00,393,2014-01-06
2014-01-06 19:19:00,394,2014-01-06
2014-01-06 19:20:00,395,2014-01-06
2014-01-06 19:21:00,396,2014-01-06
2014-01-06 19:22:00,397,2014-01-06
2014-01-06 19:23:00,398,2014-01-06
2014-01-06 19:24:00,399,2014-01-06
2014-01-06 19:25:00,400,2014-01-06
2014-01-06 19:26:00,401,2014-01-06
2014-01-06 19:29:00,402,2014-01-06
2014-01-06 19:30:00,403,2014-01-06
2014-01-06 19:31:00,404,2014-01-06
2014-01-06 19:32:00,405,2014-01-06
2014-01-06 19:33:00,406,2014-01-06
2014-01-06 19:34:00,407,2014-01-06
2014-01-06 19:35:00,408,2014-01-06
2014-01-06 19:36:00,409,2014-01-06
2014-01-06 19:37:00,410,2014-01-06
2014-01-06 19:38:00,411,2014-01-06
2014-01-06 19:39:00,412,2014-01-06
2014-01-06 19:40:00,413,2014-01-06
2014-01-06 19:41:00,414,2014-01-06
2014-01-06 19:42:00,415,2014-01-06
2014-01-06 19:49:00,416,2014-01-06
2014-01-06 19:50:00,417,2014-01-06
2014-01-06 19:54:00,418,2014-01-06
2014-01-06 19:55:00,419,2014-01-06
2014-01-06 19:56:00,420,2014-01-06
2014-01-06 19:57:00,421,2014-01-06
2014-01-06 19:58:00,422,2014-01-06
2014-01-06 19:59:00,423,2014-01-06
2014-01-06 20:00:00,424,2014-01-06
2014-01-06 20:01:00,425,2014-01-06
2014-01-06 20:02:00,426,2014-01-06
2014-01-06 20:03:00,427,2014-01-06
2014-01-06 20:04:00,428,2014-01-06
2014-01-06 20:05:00,429,2014-01-06
2014-01-06 20:12:00,430,2014-01-06
2014-01-06 20:13:00,431,2014-01-06
2014-01-06 20:14:00,432,2014-01-06
2014-01-06 20:15:00,433,2014-01-06
2014-01-06 20:16:00,434,2014-01-06
2014-01-06 20:18:00,435,2014-01-06
2014-01-06 20:21:00,436,2014-01-06
2014-01-06 20:22:00,437,2014-01-06
2014-01-06 20:23:00,438,2014-01-06
2014-01-06 20:27:00,439,2014-01-06
2014-01-06 20:28:00,440,2014-01-06
2014-01-06 20:29:00,441,2014-01-06
2014-01-06 20:30:00,442,2014-01-06
2014-01-06 20:31:00,443,2014-01-06
2014-01-06 20:32:00,444,2014-01-06
2014-01-06 20:33:00,445,2014-01-06
2014-01-06 20:34:00,446,2014-01-06
2014-01-06 20:35:00,447,2014-01-06
2014-01-06 20:36:00,448,2014-01-06
2014-01-06 20:37:00,449,2014-01-06
2014-01-06 20:38:00,450,2014-01-06
2014-01-06 20:39:00,451,2014-01-06
2014-01-06 20:40:00,452,2014-01-06
2014-01-06 20:41:00,453,2014-01-06
2014-01-06 20:49:00,454,2014-01-06
2014-01-06 20:50:00,455,2014-01-06
2014-01-06 20:51:00,456,2014-01-06
2014-01-06 20:52:00,457,2014-01-06
2014-01-06 20:53:00,458,2014-01-06
2014-01-06 20:54:00,459,2014-01-06
2014-01-06 20:55:00,460,2014-01-06
2014-01-06 20:56:00,461,2014-01-06
2014-01-06 20:57:00,462,2014-01-06
2014-01-06 20:58:00,463,2014-01-06
2014-01-06 20:59:00,464,2014-01-06
2014-01-06 21:00:00,465,2014-01-06
2014-01-06 21:01:00,466,2014-01-06
2014-01-06 21:02:00,467,2014-01-06
2014-01-06 21:03:00,468,2014-01-06
2014-01-06 21:04:00,469,2014-01-06
2014-01-06 21:05:00,470,2014-01-06
2014-01-06 21:06:00,471,2014-01-06
2014-01-06 21:07:00,472,2014-01-06
2014-01-06 21:08:00,473,2014-01-06
2014-01-06 21:09:00,474,2014-01-06
2014-01-06 21:10:00,475,2014-01-06
2014-01-06 21:11:00,476,2014-01-06
2014-01-06 21:12:00,477,2014-01-06
2014-01-06 21:13:00,478,2014-01-06
2014-01-06 21:15:00,479,2014-01-06
2014-01-06 21:16:00,480,2014-01-06
2014-01-06 21:17:00,481,2014-01-06
2014-01-06 21:18:00,482,2014-01-06
2014-01-06 21:19:00,483,2014-01-06
2014-01-06 21:24:00,484,2014-01-06
2014-01-06 21:25:00,485,2014-01-06
2014-01-06 21:26:00,486,2014-01-06
2014-01-06 21:33:00,487,2014-01-06
2014-01-06 21:34:00,488,2014-01-06
2014-01-06 21:35:00,489,2014-01-06
2014-01-06 21:36:00,490,2014-01-06
2014-01-06 21:37:00,491,2014-01-06
2014-01-06 21:38:00,492,2014-01-06
2014-01-06 21:39:00,493,2014-01-06
2014-01-06 21:57:00,494,2014-01-06
2014-01-06 21:58:00,495,2014-01-06
2014-01-06 22:11:00,496,2014-01-06
2014-01-06 22:12:00,497,2014-01-06
2014-01-06 22:13:00,498,2014-01-06
2014-01-06 22:14:00,499,2014-01-06
2014-01-06 22:15:00,500,2014-01-06
2014-01-06 23:01:00,501,2014-01-06
2014-01-06 23:02:00,502,2014-01-06
2014-01-06 23:03:00,503,2014-01-06
2014-01-06 23:04:00,504,2014-01-06
2014-01-06 23:05:00,505,2014-01-06
2014-01-06 23:06:00,506,2014-01-06
2014-01-06 23:07:00,507,2014-01-06
2014-01-06 23:08:00,508,2014-01-06
2014-01-06 23:09:00,509,2014-01-06
2014-01-07 01:10:00,510,2014-01-07
2014-01-07 01:11:00,511,2014-01-07
2014-01-07 01:12:00,512,2014-01-07
2014-01-07 01:13:00,513,2014-01-07
2014-01-07 01:14:00,514,2014-01-07
2014-01-07 03:20:00,515,2014-01-07
2014-01-07 03:21:00,516,2014-01-07
2014-01-07 03:22:00,517,2014-01-07
2014-01-07 03:23:00,518,2014-01-07
2014-01-07 03:24:00,519,2014-01-07
2014-01-07 03:25:00,520,2014-01-07
2014-01-07 03:26:00,521,2014-01-07
2014-01-07 03:27:00,522,2014-01-07
2014-01-07 03:28:00,523,2014-01-07
2014-01-07 03:29:00,524,2014-01-07
2014-01-07 03:30:00,525,2014-01-07
2014-01-07 03:31:00,526,2014-01-07
2014-01-07 03:32:00,527,2014-01-07
2014-01-07 03:33:00,528,2014-01-07
2014-01-07 03:34:00,529,2014-01-07
2014-01-07 03:35:00,530,2014-01-07
2014-01-07 06:37:00,531,2014-01-07
2014-01-07 06:38:00,532,2014-01-07
2014-01-07 06:39:00,533,2014-01-07
2014-01-07 06:42:00,534,2014-01-07
2014-01-07 06:43:00,535,2014-01-07
2014-01-07 06:44:00,536,2014-01-07
2014-01-07 06:56:00,537,2014-01-07
2014-01-07 06:57:00,538,2014-01-07
2014-01-07 06:58:00,539,2014-01-07
2014-01-07 06:59:00,540,2014-01-07
2014-01-07 07:00:00,541,2014-01-07
2014-01-07 07:01:00,542,2014-01-07
2014-01-07 07:02:00,543,2014-01-07
2014-01-07 07:03:00,544,2014-01-07
2014-01-07 07:04:00,545,2014-01-07
2014-01-07 07:05:00,546,2014-01-07
2014-01-07 07:07:00,547,2014-01-07
2014-01-07 07:08:00,548,2014-01-07
2014-01-07 07:09:00,549,2014-01-07
2014-01-07 07:10:00,550,2014-01-07
2014-01-07 07:11:00,551,2014-01-07
2014-01-07 07:12:00,552,2014-01-07
2014-01-07 07:13:00,553,2014-01-07
2014-01-07 07:14:00,554,2014-01-07
2014-01-07 07:15:00,555,2014-01-07
2014-01-07 07:16:00,556,2014-01-07
2014-01-07 07:17:00,557,2014-01-07
2014-01-07 07:18:00,558,2014-01-07
2014-01-07 07:19:00,559,2014-01-07
2014-01-07 07:20:00,560,2014-01-07
2014-01-07 07:21:00,561,2014-01-07
2014-01-07 07:22:00,562,2014-01-07
2014-01-07 07:23:00,563,2014-01-07
2014-01-07 07:24:00,564,2014-01-07
2014-01-07 07:25:00,565,2014-01-07
2014-01-07 07:29:00,566,2014-01-07
2014-01-07 07:30:00,567,2014-01-07
2014-01-07 07:31:00,568,2014-01-07
2014-01-07 07:32:00,569,2014-01-07
2014-01-07 07:33:00,570,2014-01-07
2014-01-07 07:36:00,571,2014-01-07
2014-01-07 07:37:00,572,2014-01-07
2014-01-07 07:38:00,573,2014-01-07
2014-01-07 07:39:00,574,2014-01-07
2014-01-07 07:40:00,575,2014-01-07
2014-01-07 07:41:00,576,2014-01-07
2014-01-07 07:42:00,577,2014-01-07
2014-01-07 07:43:00,578,2014-01-07
2014-01-07 07:44:00,579,2014-01-07
2014-01-07 07:45:00,580,2014-01-07
2014-01-07 07:46:00,581,2014-01-07
2014-01-07 07:47:00,582,2014-01-07
2014-01-07 07:48:00,583,2014-01-07
2014-01-07 07:49:00,584,2014-01-07
2014-01-07 07:50:00,585,2014-01-07
2014-01-07 07:51:00,586,2014-01-07
2014-01-07 07:52:00,587,2014-01-07
2014-01-07 07:53:00,588,2014-01-07
2014-01-07 07:54:00,589,2014-01-07
2014-01-07 07:55:00,590,2014-01-07
2014-01-07 07:56:00,591,2014-01-07
2014-01-07 07:57:00,592,2014-01-07
2014-01-07 07:58:00,593,2014-01-07
2014-01-07 07:59:00,594,2014-01-07
2014-01-07 08:00:00,595,2014-01-07
2014-01-07 08:01:00,596,2014-01-07
2014-01-07 08:02:00,597,2014-01-07
2014-01-07 08:03:00,598,2014-01-07
2014-01-07 08:04:00,599,2014-01-07
2014-01-07 08:05:00,600,2014-01-07
2014-01-07 08:06:00,601,2014-01-07
2014-01-07 08:07:00,602,2014-01-07
2014-01-07 08:08:00,603,2014-01-07
2014-01-07 08:09:00,604,2014-01-07
2014-01-07 08:10:00,605,2014-01-07
2014-01-07 08:11:00,606,2014-01-07
2014-01-07 08:12:00,607,2014-01-07
2014-01-07 08:13:00,608,2014-01-07
2014-01-07 08:14:00,609,2014-01-07
2014-01-07 08:15:00,610,2014-01-07
2014-01-07 08:16:00,611,2014-01-07
2014-01-07 08:17:00,612,2014-01-07
2014-01-07 08:18:00,613,2014-01-07
2014-01-07 08:19:00,614,2014-01-07
2014-01-07 08:20:00,615,2014-01-07
2014-01-07 08:21:00,616,2014-01-07
2014-01-07 08:22:00,617,2014-01-07
2014-01-07 08:23:00,618,2014-01-07
2014-01-07 08:24:00,619,2014-01-07
2014-01-07 08:25:00,620,2014-01-07
2014-01-07 08:26:00,621,2014-01-07
2014-01-07 08:27:00,622,2014-01-07
2014-01-07 08:28:00,623,2014-01-07
2014-01-07 08:29:00,624,2014-01-07
2014-01-07 08:30:00,625,2014-01-07
2014-01-07 08:31:00,626,2014-01-07
2014-01-07 08:32:00,627,2014-01-07
2014-01-07 08:33:00,628,2014-01-07
2014-01-07 08:34:00,629,2014-01-07
2014-01-07 08:35:00,630,2014-01-07
2014-01-07 08:36:00,631,2014-01-07
2014-01-07 08:37:00,632,2014-01-07
2014-01-07 08:38:00,633,2014-01-07
2014-01-07 08:48:00,634,2014-01-07
2014-01-07 08:49:00,635,2014-01-07
